transaction_id,customer_id,account_id,card_id,device_id,merchant_id,beneficiary_id,amount,currency,location,timestamp,payment_method,is_fraud,attack_id
TX47540C3D7C,C0211,A0211,CARD0211,D00317,M0046,,7558.48,INR,Hyderabad,2026-08-24T12:01:42,card,False,
TX1DE7DB5A27,C0019,A0019,CARD0019,D00030,M0120,B0055,604.92,INR,Mumbai,2026-08-24T12:03:59,card,False,
TXF52032595E,C0145,A0145,CARD0145,D00221,M0086,B0124,817.02,INR,Mumbai,2026-08-24T12:06:01,wallet,False,
TX984567C2AF,C0026,A0026,CARD0026,D00040,M0052,,992.62,INR,Pune,2026-08-24T12:07:14,card,False,
TX6950CE5EA0,C0149,A0149,CARD0149,D00227,M0074,,1449.02,INR,Kolkata,2026-08-24T12:11:57,card,False,
TXDA0D2AA426,C0293,A0293,CARD0293,D00439,M0013,,3154.73,INR,Chennai,2026-08-24T12:15:35,wallet,False,
TXF543E7D216,C0122,A0122,CARD0122,D00184,M0003,B0184,459.97,INR,Bangalore,2026-08-24T12:18:41,card,False,
TX2DFEF6D99E,C0062,A0062,CARD0062,D00088,M0129,,1676.08,INR,Mumbai,2026-08-24T12:22:18,netbanking,False,
TX623AE06F6B,C0273,A0273,CARD0273,D00409,M0105,,1144.74,INR,Hyderabad,2026-08-24T12:25:43,card,False,
TX3C8DF293FD,C0284,A0284,CARD0284,D00424,M0124,,1082.78,INR,Mumbai,2026-08-24T12:26:59,card,False,
TX6A8BCC1494,C0108,A0108,CARD0108,D00160,M0122,,1420.12,INR,Ahmedabad,2026-08-24T12:32:50,card,False,
TX842C420296,C0259,A0259,CARD0259,D00388,M0007,,1114.3,INR,Bangalore,2026-08-24T12:37:10,upi,False,
TXEF3260BCBF,C0069,A0069,CARD0069,D00098,M0112,B0189,480.18,INR,Kolkata,2026-08-24T12:44:23,wallet,False,
TX5A8D3C83F3,C0113,A0113,CARD0113,D00167,M0027,,2927.87,INR,Bangalore,2026-08-24T12:45:17,card,False,
TXD24D36BDF5,C0116,A0116,CARD0116,D00173,M0051,,76.46,INR,Bangalore,2026-08-24T12:58:20,card,False,
TXF96DA17930,C0279,A0279,CARD0279,D00416,M0057,,1650.16,INR,Pune,2026-08-24T13:06:23,upi,False,
TXA05D5A8AF5,C0221,A0221,CARD0221,D00332,M0082,,155.8,INR,Hyderabad,2026-08-24T13:12:17,upi,False,
TX6D2EC142FF,C0104,A0104,CARD0104,D00156,M0078,,478.47,INR,Pune,2026-08-24T13:23:41,upi,False,
TX3C590695B8,C0218,A0218,CARD0218,D00328,M0037,,325.99,INR,Bangalore,2026-08-24T13:34:09,card,False,
TX1D32F2114C,C0039,A0039,CARD0039,D00057,M0031,,616.84,INR,Hyderabad,2026-08-24T13:37:32,netbanking,False,
TX5B670EDCC2,C0041,A0041,CARD0041,D00060,M0150,,1544.81,INR,Hyderabad,2026-08-24T13:50:16,upi,False,
TXFF1B1EFB1E,C0119,A0119,CARD0119,D00179,M0079,B0192,802.55,INR,Pune,2026-08-24T13:53:56,wallet,False,
TX2678BBA57F,C0273,A0273,CARD0273,D00409,M0058,,1030.41,INR,Hyderabad,2026-08-24T13:59:49,wallet,False,
TX7E83AC3928,C0284,A0284,CARD0284,D00424,M0124,,1506.51,INR,Mumbai,2026-08-24T14:02:34,card,False,
TX3985457354,C0012,A0012,CARD0012,D00020,M0106,,462.43,INR,Mumbai,2026-08-24T14:07:37,card,False,
TX8D16E0A822,C0121,A0121,CARD0121,D00183,M0039,,1768.21,INR,Kolkata,2026-08-24T14:09:08,upi,False,
TXFD02BE84FD,C0008,A0008,CARD0008,D00014,M0022,B0195,1415.95,INR,Hyderabad,2026-08-24T14:10:49,card,False,
TXC1802F8AAF,C0208,A0208,CARD0208,D00312,M0049,,1007.29,INR,Kolkata,2026-08-24T14:11:59,upi,False,
TX63660F2F4F,C0285,A0285,CARD0285,D00425,M0096,B0078,705.73,INR,Chennai,2026-08-24T14:24:14,upi,False,
TXA29C19DE6D,C0243,A0243,CARD0243,D00365,M0119,,6053.21,INR,Hyderabad,2026-08-24T14:25:45,wallet,False,
TX1104B5A870,C0229,A0229,CARD0229,D00346,M0030,,179.47,INR,Delhi,2026-08-24T14:37:03,wallet,False,
TX17B867BD95,C0275,A0275,CARD0275,D00411,M0013,B0182,527.07,INR,Ahmedabad,2026-08-24T14:43:51,card,False,
TXA875D55DCC,C0279,A0279,CARD0279,D00416,M0015,,1253.22,INR,Pune,2026-08-24T14:51:51,netbanking,False,
TXF4A7FFC619,C0110,A0110,CARD0110,D00163,M0075,,830.0,INR,Pune,2026-08-24T14:52:49,netbanking,False,
TX76B627045A,C0213,A0213,CARD0213,D00321,M0075,,435.02,INR,Pune,2026-08-24T15:21:50,upi,False,
TX0E07F6D001,C0079,A0079,CARD0079,D00113,M0144,,438.9,INR,Delhi,2026-08-24T15:26:27,card,False,
TX68D77CC521,C0151,A0151,CARD0151,D00231,M0103,,397.45,INR,Hyderabad,2026-08-24T15:26:58,upi,False,
TXB28BE41497,C0087,A0087,CARD0087,D00126,M0094,,2408.37,INR,Pune,2026-08-24T15:29:59,upi,False,
TXBD736FA83C,C0279,A0279,CARD0279,D00416,M0058,,569.19,INR,Pune,2026-08-24T15:32:05,upi,False,
TXCCCACF11A6,C0201,A0201,CARD0201,D00299,M0075,,1027.47,INR,Bangalore,2026-08-24T15:36:12,upi,False,
TX487A010D51,C0040,A0040,CARD0040,D00058,M0058,,337.16,INR,Mumbai,2026-08-24T15:37:32,upi,False,
TXF08C0216CC,C0273,A0273,CARD0273,D00409,M0058,B0008,796.12,INR,Hyderabad,2026-08-24T15:42:10,card,False,
TXFE731B12AD,C0248,A0248,CARD0248,D00373,M0050,,336.21,INR,Ahmedabad,2026-08-24T15:53:29,card,False,
TXBB1DE46A3F,C0105,A0105,CARD0105,D00157,M0134,B0017,2113.42,INR,Hyderabad,2026-08-24T17:38:50,wallet,False,
TXDFC5AF9781,C0244,A0244,CARD0244,D00367,M0123,,879.32,INR,Hyderabad,2026-08-24T18:03:08,card,False,
TX7DAA61DD43,C0239,A0239,CARD0239,D00358,M0105,,901.39,INR,Mumbai,2026-08-24T18:07:12,card,False,
TXC88DB8D9AD,C0194,A0194,CARD0194,D00291,M0052,B0079,2120.33,INR,Delhi,2026-08-24T18:12:09,upi,False,
TX3FA60C52D6,C0190,A0190,CARD0190,D00285,M0071,,52.06,INR,Pune,2026-08-24T18:23:11,upi,False,
TX0B996A7548,C0251,A0251,CARD0251,D00377,M0046,,8650.8,INR,Hyderabad,2026-08-24T18:26:02,upi,False,
TXEE66325E25,C0146,A0146,CARD0146,D00223,M0055,,445.32,INR,Hyderabad,2026-08-24T18:58:55,upi,False,
TX62D33A38FD,C0252,A0252,CARD0252,D00379,M0021,,370.03,INR,Mumbai,2026-08-24T19:12:07,upi,False,
TXB404A037FB,C0268,A0268,CARD0268,D00402,M0138,,360.07,INR,Mumbai,2026-08-24T19:20:14,card,False,
TX3540A483AC,C0032,A0032,CARD0032,D00048,M0113,,741.25,INR,Delhi,2026-08-24T19:27:24,upi,False,
TX278F10DD92,C0039,A0039,CARD0039,D00057,M0018,,1258.36,INR,Hyderabad,2026-08-24T19:44:29,upi,False,
TX28EE679420,C0086,A0086,CARD0086,D00125,M0086,,486.06,INR,Pune,2026-08-24T19:47:20,card,False,
TX327D202303,C0192,A0192,CARD0192,D00287,M0083,B0067,663.02,INR,Bangalore,2026-08-24T19:54:19,netbanking,False,
TXA030EB985D,C0155,A0155,CARD0155,D00235,M0042,,1962.47,INR,Chennai,2026-08-24T19:58:34,card,False,
TX6B9ED13359,C0124,A0124,CARD0124,D00187,M0115,,714.31,INR,Bangalore,2026-08-24T19:59:53,netbanking,False,
TXB098DFAE49,C0277,A0277,CARD0277,D00414,M0006,,461.77,INR,Chennai,2026-08-24T20:10:03,wallet,False,
TX2C67808A88,C0286,A0286,CARD0286,D00427,M0065,,644.5,INR,Bangalore,2026-08-24T20:12:39,upi,False,
TX4E8949009A,C0155,A0155,CARD0155,D00236,M0030,,1667.04,INR,Chennai,2026-08-24T20:24:42,card,False,
TX66AB879490,C0155,A0155,CARD0155,D00237,M0054,,2378.85,INR,Chennai,2026-08-24T20:32:30,card,False,
TXC2EF2D0806,C0230,A0230,CARD0230,D00347,M0064,,516.13,INR,Kolkata,2026-08-24T20:38:51,card,False,
TX45012A778F,C0175,A0175,CARD0175,D00261,M0034,B0003,1622.81,INR,Delhi,2026-08-24T20:48:19,card,False,
TXBF8E95889F,C0267,A0267,CARD0267,D00400,M0034,,1390.21,INR,Hyderabad,2026-08-24T21:01:11,card,False,
TX3E87929D7C,C0224,A0224,CARD0224,D00337,M0063,B0078,315.96,INR,Kolkata,2026-08-24T21:10:11,card,False,
TX172C82872A,C0207,A0207,CARD0207,D00311,M0140,,1853.6,INR,Hyderabad,2026-08-24T21:17:53,card,False,
TX778034A93B,C0160,A0160,CARD0160,D00243,M0088,B0038,2233.89,INR,Delhi,2026-08-24T21:18:03,card,False,
TX029A716838,C0182,A0182,CARD0182,D00273,M0071,,1497.39,INR,Pune,2026-08-24T21:20:12,card,False,
TX663F71814D,C0226,A0226,CARD0226,D00340,M0138,,2411.53,INR,Hyderabad,2026-08-24T21:23:14,netbanking,False,
TX605CC0FA34,C0294,A0294,CARD0294,D00440,M0005,,5463.69,INR,Ahmedabad,2026-08-24T21:23:47,card,False,
TX514A9F6F39,C0220,A0220,CARD0220,D00330,M0029,,420.42,INR,Ahmedabad,2026-08-24T21:25:44,card,False,
TX1D2A70C43A,C0215,A0215,CARD0215,D00324,M0130,,256.29,INR,Chennai,2026-08-24T21:26:02,card,False,
TX1A6B15963F,C0055,A0055,CARD0055,D00080,M0039,,247.92,INR,Bangalore,2026-08-24T21:29:21,card,False,
TX61BE3636F7,C0047,A0047,CARD0047,D00067,M0083,,461.7,INR,Delhi,2026-08-24T21:35:13,wallet,False,
TXA1BFC6AD4F,C0055,A0055,CARD0055,D00080,M0085,B0148,465.46,INR,Bangalore,2026-08-24T21:42:13,netbanking,False,
TX296BF1C036,C0197,A0197,CARD0197,D00294,M0137,,1554.04,INR,Pune,2026-08-24T21:50:06,card,False,
TX6E42E0B745,C0253,A0253,CARD0253,D00380,M0109,B0134,2164.12,INR,Ahmedabad,2026-08-24T21:51:15,wallet,False,
TX9A0F5E3877,C0239,A0239,CARD0239,D00357,M0116,,1449.0,INR,Mumbai,2026-08-24T21:52:58,card,False,
TX80944E7D54,C0024,A0024,CARD0024,D00036,M0017,,4984.61,INR,Hyderabad,2026-08-24T21:55:33,card,False,
TX3BA1D68AB9,C0046,A0046,CARD0046,D00066,M0131,,854.85,INR,Hyderabad,2026-08-24T21:56:39,upi,False,
TX02EB15BFE3,C0154,A0154,CARD0154,D00234,M0014,,2017.91,INR,Bangalore,2026-08-24T21:58:17,upi,False,
TX9F1FD5A91A,C0266,A0266,CARD0266,D00399,M0016,,1213.48,INR,Hyderabad,2026-08-24T22:00:38,upi,False,
TX515E06BF9C,C0047,A0047,CARD0047,D00067,M0030,,410.52,INR,Delhi,2026-08-24T22:03:55,card,False,
TX54050F16A4,C0032,A0032,CARD0032,D00048,M0144,,810.76,INR,Delhi,2026-08-24T22:05:32,netbanking,False,
TX04A957F865,C0014,A0014,CARD0014,D00022,M0091,,1222.85,INR,Ahmedabad,2026-08-24T22:09:23,card,False,
TX3C63DC3BDF,C0173,A0173,CARD0173,D00259,M0114,,1130.24,INR,Ahmedabad,2026-08-24T22:11:55,upi,False,
TXE2833796A9,C0055,A0055,CARD0055,D00080,M0045,B0116,444.25,INR,Bangalore,2026-08-24T22:13:21,upi,False,
TXAB332B4FFF,C0117,A0117,CARD0117,D00174,M0008,,390.55,INR,Bangalore,2026-08-24T22:14:52,card,False,
TX9C3D520EFF,C0136,A0136,CARD0136,D00205,M0127,,1469.19,INR,Hyderabad,2026-08-24T22:14:59,card,False,
TX5802B3715E,C0266,A0266,CARD0266,D00398,M0141,,1219.42,INR,Hyderabad,2026-08-24T22:28:07,card,False,
TXA65C72358D,C0104,A0104,CARD0104,D00156,M0115,,1456.57,INR,Pune,2026-08-24T22:28:26,upi,False,
TX96C312009C,C0018,A0018,CARD0018,D00029,M0144,,3910.95,INR,Hyderabad,2026-08-24T22:32:44,netbanking,False,
TXC900DA12C4,C0076,A0076,CARD0076,D00109,M0080,,480.08,INR,Ahmedabad,2026-08-24T22:35:52,wallet,False,
TX57D39143E3,C0253,A0253,CARD0253,D00380,M0109,,2574.53,INR,Ahmedabad,2026-08-24T22:38:21,upi,False,
TX2541198989,C0224,A0224,CARD0224,D00337,M0013,,573.54,INR,Kolkata,2026-08-24T22:41:13,upi,False,
TXE7A32A1136,C0063,A0063,CARD0063,D00090,M0060,,317.84,INR,Delhi,2026-08-24T22:45:37,card,False,
TX36E8EE4E50,C0104,A0104,CARD0104,D00156,M0078,,480.06,INR,Pune,2026-08-24T22:46:08,netbanking,False,
TXC5965A344F,C0277,A0277,CARD0277,D00414,M0076,B0151,225.21,INR,Chennai,2026-08-24T22:46:48,netbanking,False,
TX67CD303690,C0160,A0160,CARD0160,D00243,M0136,,2546.73,INR,Delhi,2026-08-24T22:46:49,upi,False,
TXEFDFEDE79C,C0224,A0224,CARD0224,D00337,M0080,,258.99,INR,Kolkata,2026-08-24T22:49:36,upi,False,
TXF5C6682668,C0182,A0182,CARD0182,D00273,M0029,,2198.85,INR,Pune,2026-08-24T22:50:52,card,False,
TXD3883BDEDA,C0009,A0009,CARD0009,D00016,M0121,,814.56,INR,Bangalore,2026-08-24T22:51:36,netbanking,False,
TXC638C88BBD,C0010,A0010,CARD0010,D00018,M0076,,446.83,INR,Hyderabad,2026-08-24T22:52:12,card,False,
TX4A10C6B501,C0089,A0089,CARD0089,D00130,M0031,,446.04,INR,Mumbai,2026-08-24T22:53:24,wallet,False,
TX4566BFDFD6,C0084,A0084,CARD0084,D00121,M0113,,302.57,INR,Ahmedabad,2026-08-24T23:04:02,wallet,False,
TXA50C372897,C0046,A0046,CARD0046,D00066,M0003,,1517.84,INR,Hyderabad,2026-08-24T23:04:03,upi,False,
TX647050B731,C0045,A0045,CARD0045,D00065,M0048,,1635.09,INR,Bangalore,2026-08-24T23:05:33,upi,False,
TX515905B481,C0160,A0160,CARD0160,D00243,M0137,,3021.21,INR,Delhi,2026-08-24T23:06:59,upi,False,
TXCA82305121,C0126,A0126,CARD0126,D00190,M0091,,504.34,INR,Kolkata,2026-08-24T23:09:50,card,False,
TX9E3F07DF9C,C0117,A0117,CARD0117,D00174,M0037,,476.9,INR,Bangalore,2026-08-24T23:11:39,upi,False,
TX5C9EAECC2A,C0294,A0294,CARD0294,D00440,M0001,,6401.5,INR,Ahmedabad,2026-08-24T23:14:22,wallet,False,
TX8ED0F75BEF,C0214,A0214,CARD0214,D00322,M0052,B0178,1428.35,INR,Pune,2026-08-24T23:20:59,card,False,
TX2C0CD4A6C7,C0225,A0225,CARD0225,D00338,M0099,,454.72,INR,Chennai,2026-08-24T23:28:00,card,False,
TX39D1549C4F,C0266,A0266,CARD0266,D00399,M0016,,789.28,INR,Hyderabad,2026-08-24T23:37:53,wallet,False,
TX2486C0F11D,C0094,A0094,CARD0094,D00138,M0116,,1302.36,INR,Chennai,2026-08-24T23:38:25,netbanking,False,
TX269742648C,C0047,A0047,CARD0047,D00067,M0023,,524.17,INR,Delhi,2026-08-24T23:39:52,card,False,
TXA30EA369B2,C0197,A0197,CARD0197,D00294,M0098,,1583.56,INR,Pune,2026-08-24T23:45:34,card,False,
TXD76AB5453E,C0084,A0084,CARD0084,D00121,M0013,,429.21,INR,Ahmedabad,2026-08-24T23:47:01,netbanking,False,
TX1C2719A273,C0257,A0257,CARD0257,D00385,M0043,,1567.12,INR,Delhi,2026-08-24T23:53:41,card,False,
TXF7CAA63B3A,C0215,A0215,CARD0215,D00323,M0115,,460.68,INR,Chennai,2026-08-24T23:58:46,netbanking,False,
TX91618CC363,C0089,A0089,CARD0089,D00129,M0088,B0121,2092.82,INR,Mumbai,2026-08-25T00:13:24,card,False,
TX2234AAD702,C0087,A0087,CARD0087,D00126,M0028,,2132.54,INR,Pune,2026-08-25T02:31:12,wallet,False,
TXECD200BCA1,C0172,A0172,CARD0172,D00257,M0130,,1258.49,INR,Delhi,2026-08-25T02:33:17,upi,False,
TXEBAAAEC424,C0198,A0198,CARD0198,D00295,M0100,,767.87,INR,Chennai,2026-08-25T02:48:17,wallet,False,
TXBBEB97F21A,C0160,A0160,CARD0160,D00243,M0035,,2862.5,INR,Delhi,2026-08-25T03:03:07,upi,False,
TX3716A05B86,C0061,A0061,CARD0061,D00087,M0108,B0030,905.85,INR,Delhi,2026-08-25T03:12:03,upi,False,
TX8999F0F80E,C0025,A0025,CARD0025,D00039,M0138,,165.96,INR,Delhi,2026-08-25T04:06:14,upi,False,
TXCC98EC8575,C0291,A0291,CARD0291,D00437,M0060,,576.66,INR,Pune,2026-08-25T05:17:38,upi,False,
TX3087473E96,C0202,A0202,CARD0202,D00301,M0067,,227.25,INR,Mumbai,2026-08-25T07:02:19,wallet,False,
TX7FA3973930,C0166,A0166,CARD0166,D00250,M0080,,456.6,INR,Mumbai,2026-08-25T07:04:50,card,False,
TXAE262A3939,C0107,A0107,CARD0107,D00159,M0006,,378.72,INR,Bangalore,2026-08-25T07:05:56,upi,False,
TX2FDF709B8E,C0107,A0107,CARD0107,D00159,M0060,,464.67,INR,Bangalore,2026-08-25T07:16:42,card,False,
TXB4378B6E68,C0142,A0142,CARD0142,D00217,M0053,,1010.22,INR,Kolkata,2026-08-25T07:17:19,card,False,
TX192E38E450,C0216,A0216,CARD0216,D00326,M0105,B0090,517.47,INR,Ahmedabad,2026-08-25T07:34:55,card,False,
TXB699D7D2B1,C0152,A0152,CARD0152,D00232,M0079,,802.24,INR,Chennai,2026-08-25T07:43:21,netbanking,False,
TX434B9A9B73,C0078,A0078,CARD0078,D00112,M0037,,1330.34,INR,Pune,2026-08-25T07:52:18,card,False,
TX88A38E9F20,C0097,A0097,CARD0097,D00143,M0143,,200.91,INR,Ahmedabad,2026-08-25T07:55:07,card,False,
TXA213CB4C9B,C0187,A0187,CARD0187,D00280,M0053,,458.39,INR,Chennai,2026-08-25T07:56:31,card,False,
TX22A42104CF,C0011,A0011,CARD0011,D00019,M0003,,1479.33,INR,Chennai,2026-08-25T08:14:09,netbanking,False,
TX55A7D216BC,C0105,A0105,CARD0105,D00157,M0144,B0080,1514.55,INR,Hyderabad,2026-08-25T08:22:58,card,False,
TXEDF87B32A5,C0107,A0107,CARD0107,D00159,M0088,,253.47,INR,Bangalore,2026-08-25T08:26:09,wallet,False,
TX532CDF3669,C0188,A0188,CARD0188,D00282,M0101,,779.45,INR,Ahmedabad,2026-08-25T08:38:32,card,False,
TXE16431BEF6,C0105,A0105,CARD0105,D00157,M0061,,931.05,INR,Hyderabad,2026-08-25T09:26:36,wallet,False,
TX0E2DAE35C6,C0003,A0003,CARD0003,D00003,M0038,,3946.88,INR,Mumbai,2026-08-25T09:50:50,card,False,
TX131D7A7EA9,C0001,A0001,CARD0001,D00001,M0023,,569.23,INR,Mumbai,2026-08-25T09:50:59,netbanking,False,
TXA782636A6D,C0056,A0056,CARD0056,D00081,M0021,,5022.91,INR,Kolkata,2026-08-25T09:53:53,upi,False,
TXC32511006C,C0003,A0003,CARD0003,D00003,M0143,,2348.52,INR,Mumbai,2026-08-25T09:58:21,upi,False,
TXCB6B2F1835,C0114,A0114,CARD0114,D00170,M0099,,1257.27,INR,Kolkata,2026-08-25T09:58:41,upi,False,
TX1BE0816E2A,C0214,A0214,CARD0214,D00322,M0113,B0121,1481.86,INR,Chennai,2026-08-25T10:04:46,card,False,
TX3E9EE7BC78,C0248,A0248,CARD0248,D00373,M0024,,498.17,INR,Ahmedabad,2026-08-25T10:05:40,card,False,
TXACC9611A90,C0187,A0187,CARD0187,D00281,M0059,,454.59,INR,Chennai,2026-08-25T10:08:30,netbanking,False,
TX4C7D133BF2,C0152,A0152,CARD0152,D00232,M0007,,1290.34,INR,Chennai,2026-08-25T10:15:48,netbanking,False,
TX45D685BFFC,C0082,A0082,CARD0082,D00117,M0046,,190.43,INR,Kolkata,2026-08-25T10:16:05,netbanking,False,
TXC6F09BF990,C0078,A0078,CARD0078,D00112,M0141,B0168,1514.17,INR,Pune,2026-08-25T10:27:16,upi,False,
TXA964749A5C,C0042,A0042,CARD0042,D00061,M0026,,452.44,INR,Mumbai,2026-08-25T10:27:27,netbanking,False,
TX620BEA5D80,C0101,A0101,CARD0101,D00151,M0134,,9771.95,INR,Mumbai,2026-08-25T10:28:07,card,False,
TX630A24AF2C,C0050,A0050,CARD0050,D00073,M0038,B0103,452.34,INR,Pune,2026-08-25T10:36:16,netbanking,False,
TX529193D232,C0142,A0142,CARD0142,D00216,M0030,B0069,480.35,INR,Kolkata,2026-08-25T11:21:12,card,False,
TX6A0670EA27,C0183,A0183,CARD0183,D00274,M0079,,485.91,INR,Kolkata,2026-08-25T11:23:36,upi,False,
TXADE8C863C8,C0162,A0162,CARD0162,D00245,M0142,,646.16,INR,Pune,2026-08-25T11:24:40,upi,False,
TX973D4905E6,C0288,A0288,CARD0288,D00432,M0035,,138.87,INR,Bangalore,2026-08-25T11:42:21,upi,False,
TX5B6D3449BB,C0200,A0200,CARD0200,D00297,M0021,,726.65,INR,Delhi,2026-08-25T11:56:22,wallet,False,
TX9A49B3898B,C0057,A0057,CARD0057,D00082,M0122,,392.42,INR,Delhi,2026-08-25T11:59:50,card,False,
TX30941AF5FC,C0137,A0137,CARD0137,D00207,M0016,,237.35,INR,Pune,2026-08-25T12:01:19,card,False,
TXFAB9CB6871,C0102,A0102,CARD0102,D00152,M0130,B0169,750.68,INR,Hyderabad,2026-08-25T12:21:19,upi,False,
TX505528858C,C0256,A0256,CARD0256,D00383,M0128,,761.3,INR,Hyderabad,2026-08-25T12:22:16,upi,False,
TX7DF6F12482,C0087,A0087,CARD0087,D00126,M0094,,2571.43,INR,Pune,2026-08-25T12:30:57,upi,False,
TX4C551A337B,C0281,A0281,CARD0281,D00419,M0041,,812.61,INR,Bangalore,2026-08-25T12:32:55,card,False,
TXB8C4790F51,C0149,A0149,CARD0149,D00227,M0058,,559.24,INR,Kolkata,2026-08-25T12:37:47,card,False,
TX50DAAD5516,C0282,A0282,CARD0282,D00421,M0128,B0179,1670.58,INR,Ahmedabad,2026-08-25T12:41:51,wallet,False,
TX7703175640,C0273,A0273,CARD0273,D00409,M0107,,1310.84,INR,Hyderabad,2026-08-25T12:54:06,upi,False,
TX641F2C0E07,C0022,A0022,CARD0022,D00034,M0009,,413.94,INR,Mumbai,2026-08-25T12:57:34,upi,False,
TXA968C14DC6,C0222,A0222,CARD0222,D00335,M0135,,234.72,INR,Mumbai,2026-08-25T13:03:46,upi,False,
TXA0C6F5A15C,C0201,A0201,CARD0201,D00300,M0084,,1502.83,INR,Bangalore,2026-08-25T13:07:16,card,False,
TXD663504818,C0208,A0208,CARD0208,D00312,M0002,,1371.05,INR,Kolkata,2026-08-25T13:07:23,wallet,False,
TX01A27401F3,C0122,A0122,CARD0122,D00184,M0115,B0127,154.82,INR,Bangalore,2026-08-25T13:19:41,upi,False,
TXE7D26EEA33,C0194,A0194,CARD0194,D00290,M0054,,2804.19,INR,Delhi,2026-08-25T13:22:38,card,False,
TX44B249E44B,C0221,A0221,CARD0221,D00331,M0103,,753.02,INR,Chennai,2026-08-25T13:30:38,upi,False,
TXF857D40CE1,C0279,A0279,CARD0279,D00416,M0001,,470.46,INR,Pune,2026-08-25T13:39:35,upi,False,
TX9696E9034B,C0121,A0121,CARD0121,D00183,M0046,,1057.99,INR,Kolkata,2026-08-25T13:47:27,netbanking,False,
TXCE4D810F65,C0022,A0022,CARD0022,D00034,M0040,,132.92,INR,Mumbai,2026-08-25T13:49:15,wallet,False,
TX69B3FE0082,C0218,A0218,CARD0218,D00328,M0094,,489.65,INR,Bangalore,2026-08-25T13:51:00,netbanking,False,
TX71FB79B8E8,C0106,A0106,CARD0106,D00158,M0018,,494.0,INR,Bangalore,2026-08-25T13:58:31,upi,False,
TX49A2B356D7,C0036,A0036,CARD0036,D00053,M0140,,694.37,INR,Mumbai,2026-08-25T14:06:08,card,False,
TX31FE600F05,C0287,A0287,CARD0287,D00429,M0001,B0117,419.8,INR,Chennai,2026-08-25T14:10:06,card,False,
TX3A61D94F22,C0102,A0102,CARD0102,D00153,M0087,B0084,519.19,INR,Hyderabad,2026-08-25T14:13:46,upi,False,
TX37AFF85E25,C0223,A0223,CARD0223,D00336,M0038,,264.77,INR,Delhi,2026-08-25T14:15:42,upi,False,
TX4254C045BC,C0199,A0199,CARD0199,D00296,M0003,,804.78,INR,Pune,2026-08-25T14:18:17,wallet,False,
TX10486D6D24,C0022,A0022,CARD0022,D00034,M0041,,275.11,INR,Mumbai,2026-08-25T14:21:26,card,False,
TX73891603A3,C0133,A0133,CARD0133,D00199,M0027,,3811.0,INR,Mumbai,2026-08-25T14:24:29,card,False,
TXA034C184E4,C0155,A0155,CARD0155,D00237,M0054,,3316.15,INR,Bangalore,2026-08-25T14:34:08,wallet,False,
TXD038A04637,C0116,A0116,CARD0116,D00173,M0105,,479.39,INR,Bangalore,2026-08-25T14:35:32,card,False,
TX5EEAC24D8F,C0017,A0017,CARD0017,D00028,M0008,,228.58,INR,Mumbai,2026-08-25T14:37:12,wallet,False,
TX08F76389AD,C0036,A0036,CARD0036,D00053,M0140,,580.0,INR,Mumbai,2026-08-25T14:44:36,upi,False,
TXC69A4CC337,C0283,A0283,CARD0283,D00423,M0122,,613.86,INR,Kolkata,2026-08-25T14:54:48,card,False,
TX8B7C314339,C0279,A0279,CARD0279,D00416,M0058,,3372.35,INR,Pune,2026-08-25T14:57:29,card,False,
TX6FC3522765,C0161,A0161,CARD0161,D00244,M0046,B0029,2525.59,INR,Ahmedabad,2026-08-25T14:57:47,upi,False,
TX4DC1B8FD20,C0273,A0273,CARD0273,D00409,M0028,,739.37,INR,Hyderabad,2026-08-25T14:57:53,netbanking,False,
TX09038A85CB,C0034,A0034,CARD0034,D00051,M0115,,918.37,INR,Kolkata,2026-08-25T14:58:14,card,False,
TXA08F33CF69,C0201,A0201,CARD0201,D00300,M0084,,3113.4,INR,Bangalore,2026-08-25T14:59:16,upi,False,
TX3F78F8BEC3,C0287,A0287,CARD0287,D00429,M0079,,347.48,INR,Ahmedabad,2026-08-25T15:07:55,upi,False,
TXB0CF45A96E,C0212,A0212,CARD0212,D00318,M0054,,11922.21,INR,Mumbai,2026-08-25T15:11:13,card,False,
TX8FD1A70A5A,C0201,A0201,CARD0201,D00300,M0084,,992.06,INR,Bangalore,2026-08-25T15:11:25,wallet,False,
TXD0E93001FF,C0221,A0221,CARD0221,D00332,M0065,,930.28,INR,Hyderabad,2026-08-25T15:13:44,upi,False,
TX8442CBAA40,C0264,A0264,CARD0264,D00396,M0138,,437.21,INR,Mumbai,2026-08-25T15:23:50,upi,False,
TXC373CC241D,C0165,A0165,CARD0165,D00248,M0095,,389.14,INR,Ahmedabad,2026-08-25T15:30:56,card,False,
TXBAF4B517FD,C0212,A0212,CARD0212,D00320,M0108,B0159,7619.64,INR,Mumbai,2026-08-25T15:32:54,netbanking,False,
TX8EA4FB040F,C0083,A0083,CARD0083,D00119,M0039,,105.13,INR,Ahmedabad,2026-08-25T15:33:38,upi,False,
TX4E1C5EC10F,C0069,A0069,CARD0069,D00098,M0119,B0080,473.54,INR,Kolkata,2026-08-25T15:34:34,card,False,
TX0B42A24DE2,C0280,A0280,CARD0280,D00417,M0066,B0077,297.8,INR,Hyderabad,2026-08-25T15:39:03,card,False,
TX5971DDF11C,C0087,A0087,CARD0087,D00126,M0028,,2027.42,INR,Pune,2026-08-25T15:41:27,card,False,
